5
15
5
14
5
10
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
10
5
13
5
15
5
15
5
14
5
14
5
10
5
13
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
10
5
13
5
15
5
15
5
14
5
14
5
13
5
10
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
13
5
13
5
15
5
15
5
14
5
14
5
10
5
13
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
13
5
13
5
15
5
15
5
14
5
14
5
13
5
10
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
13
5
13
5
15
5
15
5
14
5
14
5
10
5
13
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
15
5
14
5
14
5
13
5
10
5
13
5
13
5
15
5
15
5
14
5
14
5
13
5
10
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
15
5
14
5
14
5
10
5
13
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
10
5
13
5
15
5
15
5
14
5
14
5
13
5
10
5
13
5
13
5
15
5
15
5
14
5
14
5
10
5
13
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
13
5
13
5
15
5
15
5
14
5
14
5
13
5
10
5
13
5
13
5
15
5
14
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
15
5
14
5
14
5
13
5
10
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
15
5
14
5
14
5
10
5
13
5
13
5
13
5
15
5
14
5
13
5
13
5
15
5
15
5
14
5
14
5
13
5
10
5
13
5
13
5
15
5
14
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
15
5
14
5
14
5
13
5
10
5
13
5
13
5
15
5
15
5
14
5
14
5
10
5
13
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
15
5
14
5
14
5
10
5
13
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
15
5
14
5
14
5
13
5
10
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
10
5
13
5
15
5
15
5
14
5
14
5
10
5
13
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
10
5
13
5
15
5
15
5
14
5
14
5
10
5
13
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
13
5
13
5
15
5
15
5
14
5
14
5
13
5
10
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
10
5
13
5
15
5
15
5
14
5
14
5
10
5
13
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
14
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
15
5
14
5
14
5
13
5
10
5
13
5
13
5
15
5
15
5
14
5
14
5
13
5
10
5
13
5
13
5
15
5
14
5
10
5
13
5
15
5
15
5
14
5
14
5
10
5
13
5
13
5
13
5
15
5
14
5
10
5
13
5
